Date,Temperature_degC,Pressure_mbar,Humitity_percent
2017-04-24 21:33:04.466322,9.8,977.6,61.4
2017-04-24 21:34:04.442043,9.7,977.6,61.8
2017-04-24 21:35:04.447083,9.6,977.6,61.7
2017-04-24 21:36:04.426354,9.6,977.5,61.5
2017-04-24 21:37:04.441920,9.5,977.6,61.9
2017-04-24 21:38:04.427115,9.6,977.6,62.5
2017-04-24 21:39:04.463520,9.2,977.6,62.8
2017-04-24 21:40:04.489313,9.1,977.7,62.9
2017-04-24 21:41:04.516020,9.2,977.6,63.5
2017-04-24 21:42:04.558795,9.7,977.7,62.6
2017-04-24 21:43:04.572148,8.9,977.7,62.5
2017-04-24 21:44:04.636008,9.0,977.7,64.2
2017-04-24 21:45:04.624336,9.1,977.7,63.9
2017-04-24 21:46:04.629904,8.9,977.7,63.3
2017-04-24 21:47:04.619301,9.0,977.7,62.7
2017-04-24 21:48:04.644551,8.8,977.7,62.9
2017-04-24 21:49:04.678892,8.6,977.7,63.3
2017-04-24 21:50:04.727783,8.3,977.7,63.5
2017-04-24 21:51:04.762560,8.8,977.7,65.4
2017-04-24 21:52:04.744820,8.3,977.8,63.7
2017-04-24 21:53:04.770842,8.2,977.8,64.6
2017-04-24 21:54:04.761487,8.8,977.7,65.9
2017-04-24 21:55:04.735602,9.1,977.6,65.5
2017-04-24 21:56:04.705779,9.5,977.7,63.7
2017-04-24 21:57:04.736571,9.8,977.6,63.9
2017-04-24 21:58:04.752197,9.3,977.6,62.5
2017-04-24 21:59:04.747106,17.3,977.3,57.4
2017-04-24 22:00:04.981847,23.4,977.3,46.5
2017-04-24 22:01:05.042411,28.9,977.1,38.9
2017-04-24 22:02:05.018244,30.9,977.2,33.2
2017-04-24 22:03:05.056949,26.5,977.2,31.3
2017-04-24 22:04:05.055822,23.9,977.4,36.0
2017-04-24 22:05:05.049762,20.9,977.5,37.8
2017-04-24 22:06:05.073022,18.9,977.2,41.2
2017-04-24 22:07:05.056284,17.1,977.3,43.1
2017-04-24 22:08:05.089346,15.7,977.4,46.3
2017-04-24 22:09:05.102910,15.1,977.4,47.4
2017-04-24 22:10:05.141304,14.5,977.4,49.6
2017-04-24 22:11:05.129291,13.0,977.5,48.9
2017-04-24 22:12:05.131254,12.3,977.5,53.2
2017-04-24 22:13:05.165675,12.3,977.5,53.9
2017-04-24 22:14:05.165834,12.0,977.5,54.2
2017-04-24 22:15:05.163373,11.6,977.5,55.8
2017-04-24 22:16:05.136002,11.4,977.5,56.3
2017-04-24 22:17:05.164030,11.1,977.5,56.9
2017-04-24 22:18:05.184183,10.8,977.6,57.8
2017-04-24 22:19:05.183428,10.6,977.6,59.5
2017-04-24 22:20:05.216352,10.2,977.6,58.8
2017-04-24 22:21:05.255069,10.4,977.7,59.2
2017-04-24 22:22:05.288777,10.4,977.7,58.8
2017-04-24 22:23:05.327542,10.7,977.6,59.4
2017-04-24 22:24:05.355007,10.4,977.7,59.4
2017-04-24 22:25:05.380618,10.0,977.6,60.0
2017-04-24 22:26:05.380570,9.8,977.7,61.2
2017-04-24 22:27:05.382719,9.7,977.7,61.2
2017-04-24 22:28:05.377304,9.6,977.7,62.4
2017-04-24 22:29:05.373701,9.4,977.7,61.9
2017-04-24 22:30:05.341916,9.4,977.7,62.3
2017-04-24 22:31:05.358796,9.1,977.7,62.4
2017-04-24 22:32:05.409765,9.2,977.7,62.8
2017-04-24 22:33:04.472276,9.5,977.7,63.3
2017-04-24 22:34:04.487201,9.7,977.7,63.3
2017-04-24 22:35:04.525813,9.7,977.6,62.5
2017-04-24 22:36:04.568556,9.3,977.7,61.8
2017-04-24 22:37:04.565564,9.4,977.7,64.0
2017-04-24 22:38:04.577535,9.6,977.7,63.3
2017-04-24 22:39:04.637466,9.5,977.6,62.9
2017-04-24 22:40:04.661564,9.1,977.7,62.9
2017-04-24 22:41:04.699118,9.4,977.7,64.5
2017-04-24 22:42:04.691821,9.4,977.7,62.9
2017-04-24 22:43:04.705014,9.5,977.7,63.8
2017-04-24 22:44:04.676115,13.4,977.4,61.2
2017-04-24 22:45:04.654015,22.1,977.4,47.3
2017-04-24 22:46:04.674724,29.1,977.1,40.2
2017-04-24 22:47:04.693266,29.9,977.2,32.9
2017-04-24 22:48:04.738148,26.2,977.2,32.3
2017-04-24 22:49:04.767421,22.7,977.4,36.1
2017-04-24 22:50:04.754861,20.3,977.4,39.8
2017-04-24 22:51:04.775638,18.0,977.3,41.0
2017-04-24 22:52:04.763527,17.1,977.2,43.3
2017-04-24 22:53:04.739623,15.5,977.4,45.7
2017-04-24 22:54:04.738529,14.0,977.4,47.6
2017-04-24 22:55:04.761152,13.0,977.4,50.5
2017-04-24 22:56:04.761766,12.8,977.5,51.8
2017-04-24 22:57:04.737412,12.4,977.5,52.1
2017-04-24 22:58:04.779088,12.0,977.5,53.5
2017-04-24 22:59:04.809551,11.6,977.6,54.6
2017-04-24 23:00:05.029086,11.4,977.6,55.9
2017-04-24 23:01:05.035264,10.9,977.6,56.0
2017-04-24 23:02:05.057565,10.7,977.6,56.7
2017-04-24 23:03:05.040617,10.4,977.7,56.7
2017-04-24 23:04:05.063909,10.4,977.7,57.0
2017-04-24 23:05:05.065760,10.3,977.7,57.4
2017-04-24 23:06:05.055281,10.1,977.6,57.6
2017-04-24 23:07:05.078915,10.2,977.6,58.4
2017-04-24 23:08:05.094432,9.9,977.7,59.3
2017-04-24 23:09:05.097382,9.7,977.7,59.0
2017-04-24 23:10:05.093487,9.7,977.7,60.2
2017-04-24 23:11:05.161481,10.0,977.7,60.8
2017-04-24 23:12:05.159784,9.9,977.7,60.3
2017-04-24 23:13:05.189874,10.3,977.7,61.5
2017-04-24 23:14:05.175545,10.0,977.7,61.5
2017-04-24 23:15:05.152689,10.4,977.7,61.0
2017-04-24 23:16:05.140831,10.7,977.6,60.5
2017-04-24 23:17:05.186569,10.5,977.7,60.2
2017-04-24 23:18:05.153380,9.7,977.7,60.5
2017-04-24 23:19:05.151970,9.4,977.7,61.0
2017-04-24 23:20:05.192297,9.0,977.7,61.8
2017-04-24 23:21:05.194680,9.0,977.7,61.9
2017-04-24 23:22:05.198044,8.8,977.7,62.8
2017-04-24 23:23:05.204686,9.0,977.7,63.3
2017-04-24 23:24:05.208916,8.9,977.7,63.1
2017-04-24 23:25:05.242787,9.0,977.7,65.1
2017-04-24 23:26:05.289199,9.3,977.7,64.5
2017-04-24 23:27:05.304193,9.6,977.7,63.6
2017-04-24 23:28:05.316229,15.9,977.4,58.4
2017-04-24 23:29:05.321518,24.9,977.3,46.4
2017-04-24 23:30:05.364423,28.9,977.3,39.9
2017-04-24 23:31:05.386773,31.5,977.3,32.2
2017-04-24 23:32:05.375798,26.1,977.5,31.2
2017-04-24 23:33:05.394032,21.5,977.7,35.5
2017-04-24 23:34:04.432485,19.0,977.5,38.8
2017-04-24 23:35:04.442045,17.1,977.6,42.5
2017-04-24 23:36:04.478553,16.0,977.6,44.8
2017-04-24 23:37:04.485221,15.1,977.7,47.6
2017-04-24 23:38:04.526018,14.3,977.8,47.2
2017-04-24 23:39:04.579410,13.5,977.8,50.3
2017-04-24 23:40:04.598580,12.8,977.8,50.9
2017-04-24 23:41:04.599092,11.5,977.9,51.9
2017-04-24 23:42:04.673479,11.5,977.9,53.4
2017-04-24 23:43:04.694198,11.2,977.9,54.3
2017-04-24 23:44:04.718216,11.3,977.9,55.2
2017-04-24 23:45:04.750576,10.7,977.9,56.0
2017-04-24 23:46:04.782056,10.1,978.0,56.6
2017-04-24 23:47:04.822938,10.1,978.0,57.7
2017-04-24 23:48:04.834336,10.5,978.0,59.6
2017-04-24 23:49:04.860997,10.4,978.0,58.0
2017-04-24 23:50:04.858667,10.0,978.0,58.1
2017-04-24 23:51:04.847446,10.1,978.0,59.2
2017-04-24 23:52:04.847758,10.4,977.9,60.0
2017-04-24 23:53:04.871914,10.2,977.9,58.1
2017-04-24 23:54:04.878215,9.9,977.9,57.5
2017-04-24 23:55:04.900226,9.6,977.9,59.2
2017-04-24 23:56:04.950474,9.6,977.9,60.5
2017-04-24 23:57:04.980246,9.2,978.0,60.0
2017-04-24 23:58:05.037557,9.0,978.0,61.2
2017-04-24 23:59:05.086105,9.3,977.9,62.1
2017-04-25 00:00:05.349305,8.9,978.0,62.2
2017-04-25 00:01:05.114028,8.5,978.0,62.4
2017-04-25 00:02:05.133846,8.5,978.0,63.5
2017-04-25 00:03:05.142122,8.4,978.0,62.9
2017-04-25 00:04:05.145238,8.9,978.0,62.5
2017-04-25 00:05:05.130201,8.5,978.0,62.8
2017-04-25 00:06:05.155567,8.7,977.9,63.1
2017-04-25 00:07:05.139319,8.9,978.0,62.9
2017-04-25 00:08:05.137091,8.9,978.0,63.4
2017-04-25 00:09:05.159345,9.1,978.0,64.1
2017-04-25 00:10:05.191043,9.5,977.9,62.7
2017-04-25 00:11:05.180090,19.8,977.5,52.0
2017-04-25 00:12:05.149525,24.8,977.5,42.7
2017-04-25 00:13:05.147297,30.0,977.5,37.1
2017-04-25 00:14:05.135905,28.1,977.6,30.5
2017-04-25 00:15:05.154407,24.0,977.7,33.3
2017-04-25 00:16:05.206556,20.5,977.8,37.2
2017-04-25 00:17:05.296668,17.7,977.7,39.6
2017-04-25 00:18:05.314325,16.0,977.7,43.8
2017-04-25 00:19:05.300987,14.4,977.9,46.6
2017-04-25 00:20:05.358022,13.6,977.9,47.6
2017-04-25 00:21:05.444094,12.5,977.9,50.1
2017-04-25 00:22:04.438817,11.4,978.1,49.1
2017-04-25 00:23:04.445639,11.0,978.0,52.8
2017-04-25 00:24:04.448331,10.8,978.1,54.8
2017-04-25 00:25:04.448264,11.0,978.1,54.9
2017-04-25 00:26:04.448542,10.8,978.0,55.3
2017-04-25 00:27:04.473736,10.7,978.2,55.0
2017-04-25 00:28:04.475046,10.4,978.1,56.8
2017-04-25 00:29:04.468555,10.4,978.1,59.0
2017-04-25 00:30:04.462881,9.8,978.1,57.3
2017-04-25 00:31:04.501009,9.7,978.1,58.2
2017-04-25 00:32:04.525537,9.8,978.2,59.7
2017-04-25 00:33:04.524506,9.6,978.2,58.6
2017-04-25 00:34:04.573443,9.8,978.2,59.0
2017-04-25 00:35:04.639132,9.8,978.2,60.4
2017-04-25 00:36:04.683391,9.3,978.3,60.1
2017-04-25 00:37:04.665322,9.8,978.2,59.8
2017-04-25 00:38:04.665450,9.4,978.3,59.3
2017-04-25 00:39:04.683211,9.3,978.4,60.4
2017-04-25 00:40:04.683150,9.3,978.4,60.3
2017-04-25 00:41:04.680208,9.6,978.4,60.0
2017-04-25 00:42:04.651560,8.6,978.4,59.4
2017-04-25 00:43:04.653699,8.6,978.4,60.4
2017-04-25 00:44:04.698146,8.5,978.4,62.0
2017-04-25 00:45:04.718620,8.7,978.4,60.9
2017-04-25 00:46:04.764233,9.0,978.5,62.2
2017-04-25 00:47:04.827514,8.5,978.5,60.4
2017-04-25 00:48:04.843757,8.1,978.6,62.1
2017-04-25 00:49:04.879190,8.0,978.5,63.4
2017-04-25 00:50:04.887529,8.5,978.6,62.7
2017-04-25 00:51:04.888750,8.5,978.5,61.4
2017-04-25 00:52:04.887427,8.8,978.5,61.9
2017-04-25 00:53:04.898773,8.9,978.4,61.4
2017-04-25 00:54:04.913538,8.6,978.5,63.7
2017-04-25 00:55:04.910219,10.5,978.4,69.3
2017-04-25 00:56:04.959465,12.7,978.3,67.1
2017-04-25 00:57:04.989349,14.9,978.3,67.5
2017-04-25 00:58:05.036569,15.3,978.3,54.2
2017-04-25 00:59:05.046308,14.6,978.4,51.9
2017-04-25 01:00:05.263830,13.7,978.4,53.1
2017-04-25 01:01:04.487004,13.1,978.5,53.6
2017-04-25 01:02:04.542455,12.9,978.5,54.7
2017-04-25 01:03:04.581394,12.4,978.6,54.5
2017-04-25 01:04:04.564877,12.3,978.5,55.4
2017-04-25 01:05:04.633374,11.9,978.6,54.9
2017-04-25 01:06:04.686345,11.5,978.7,55.8
2017-04-25 01:07:04.680432,10.9,978.7,56.2
2017-04-25 01:08:04.714085,10.3,978.8,56.3
2017-04-25 01:09:04.749546,10.1,978.8,57.4
2017-04-25 01:10:04.758278,10.2,978.8,58.7
2017-04-25 01:11:04.755550,10.0,978.9,58.0
2017-04-25 01:12:04.738848,9.7,978.9,57.5
2017-04-25 01:13:04.729911,9.1,978.9,58.8
2017-04-25 01:14:04.734030,9.0,978.9,59.5
2017-04-25 01:15:04.751001,9.0,978.9,60.6
2017-04-25 01:16:04.764335,8.7,978.9,60.3
2017-04-25 01:17:04.816012,8.8,978.9,60.2
2017-04-25 01:18:04.864683,8.9,978.8,59.0
2017-04-25 01:19:04.888838,9.1,978.8,59.0
2017-04-25 01:20:04.888072,9.5,978.8,59.9
2017-04-25 01:21:04.869337,9.0,978.8,58.9
2017-04-25 01:22:04.893709,8.5,978.8,59.4
2017-04-25 01:23:04.960429,8.3,978.8,60.5
2017-04-25 01:24:04.953147,8.5,978.8,59.8
2017-04-25 01:25:05.253139,8.7,978.8,61.1
2017-04-25 01:26:04.526225,8.0,978.8,62.2
2017-04-25 01:27:04.558776,8.5,978.8,62.1
2017-04-25 01:28:04.542557,8.7,978.7,62.1
2017-04-25 01:29:04.585002,8.9,978.7,62.5
2017-04-25 01:30:04.609986,8.7,978.7,61.6
2017-04-25 01:31:04.653289,8.6,978.8,61.8
2017-04-25 01:32:04.676868,8.3,978.7,62.9
2017-04-25 01:33:04.724554,8.1,978.8,62.3
2017-04-25 01:34:04.763858,7.9,978.8,63.1
2017-04-25 01:35:04.796997,7.6,978.8,63.3
2017-04-25 01:36:04.778337,7.9,978.8,64.6
2017-04-25 01:37:04.794324,7.6,978.8,63.7
2017-04-25 01:38:04.836567,7.6,978.8,66.0
2017-04-25 01:39:04.838227,9.8,978.6,69.7
2017-04-25 01:40:04.842192,12.0,978.5,70.1
2017-04-25 01:41:04.844556,14.0,978.4,68.4
2017-04-25 01:42:04.841845,15.7,978.3,66.4
2017-04-25 01:43:04.873043,14.4,978.4,52.5
2017-04-25 01:44:04.864320,13.4,978.5,54.2
2017-04-25 01:45:04.887688,12.7,978.5,55.5
2017-04-25 01:46:04.946011,12.3,978.5,55.0
2017-04-25 01:47:04.971766,11.9,978.4,57.1
2017-04-25 01:48:04.986405,11.8,978.5,55.5
2017-04-25 01:49:05.039397,11.7,978.5,55.6
2017-04-25 01:50:05.073390,11.6,978.5,55.5
2017-04-25 01:51:05.065572,11.4,978.5,56.9
2017-04-25 01:52:05.048240,11.2,978.6,56.9
2017-04-25 01:53:05.074396,10.8,978.6,57.0
2017-04-25 01:54:05.126555,10.1,978.6,57.5
2017-04-25 01:55:05.130877,10.1,978.6,57.5
2017-04-25 01:56:05.134008,9.5,978.7,58.3
2017-04-25 01:57:05.167215,9.0,978.7,59.1
2017-04-25 01:58:05.173673,8.8,978.7,60.0
2017-04-25 01:59:05.199343,8.9,978.7,60.5
2017-04-25 02:00:05.487278,8.6,978.7,59.3
2017-04-25 02:01:04.572574,8.6,978.7,60.5
2017-04-25 02:02:04.557182,8.1,978.7,60.7
2017-04-25 02:03:04.543471,8.3,978.7,61.2
2017-04-25 02:04:04.543749,8.6,978.7,60.3
2017-04-25 02:05:04.537094,9.0,978.7,59.9
2017-04-25 02:06:04.585039,9.1,978.6,60.3
2017-04-25 02:07:04.610811,9.4,978.6,59.5
2017-04-25 02:08:04.620700,9.5,978.6,59.9
2017-04-25 02:09:04.615219,9.4,978.6,59.8
2017-04-25 02:10:04.622097,9.0,978.6,59.0
2017-04-25 02:11:04.634879,9.1,978.7,58.8
2017-04-25 02:12:04.639195,8.4,978.7,59.3
2017-04-25 02:13:04.652830,8.6,978.6,60.8
2017-04-25 02:14:04.690206,9.0,978.6,61.0
2017-04-25 02:15:04.739098,9.0,978.6,60.8
2017-04-25 02:16:04.771520,8.1,978.7,60.3
2017-04-25 02:17:04.811512,8.1,978.6,61.9
2017-04-25 02:18:04.826133,7.7,978.8,61.2
2017-04-25 02:19:04.826356,7.5,978.8,61.8
2017-04-25 02:20:04.847331,7.2,978.8,62.7
2017-04-25 02:21:04.894668,7.3,978.7,63.2
2017-04-25 02:22:04.904681,7.2,978.7,62.6
2017-04-25 02:23:04.900733,7.0,978.7,63.1
2017-04-25 02:24:04.913543,8.8,978.6,68.3
2017-04-25 02:25:04.925264,10.8,978.5,65.2
2017-04-25 02:26:04.934044,12.5,978.4,67.1
2017-04-25 02:27:04.914803,14.8,978.3,64.7
2017-04-25 02:28:04.974220,13.8,978.3,52.9
2017-04-25 02:29:05.008339,12.8,978.3,56.6
2017-04-25 02:30:05.060592,12.0,978.4,57.0
2017-04-25 02:31:05.096634,11.2,978.4,57.7
2017-04-25 02:32:05.105321,10.6,978.5,57.8
2017-04-25 02:33:05.112722,9.7,978.5,58.5
2017-04-25 02:34:05.158622,9.6,978.5,58.5
2017-04-25 02:35:05.188079,9.5,978.5,58.8
2017-04-25 02:36:05.205334,8.8,978.5,59.7
2017-04-25 02:37:05.197541,8.5,978.5,61.0
2017-04-25 02:38:05.237670,8.3,978.5,61.1
2017-04-25 02:39:05.269785,8.4,978.6,61.8
2017-04-25 02:40:05.349567,8.4,978.6,61.2
2017-04-25 02:41:05.373789,8.3,978.5,62.2
2017-04-25 02:42:05.402565,8.2,978.5,62.0
2017-04-25 02:43:05.409225,8.5,978.6,62.6
2017-04-25 02:44:04.470725,8.3,978.6,61.9
2017-04-25 02:45:04.539338,8.5,978.6,61.7
2017-04-25 02:46:04.592371,8.4,978.6,62.1
2017-04-25 02:47:04.611558,8.5,978.6,61.5
2017-04-25 02:48:04.618827,8.7,978.6,60.7
2017-04-25 02:49:04.633125,8.5,978.6,60.9
2017-04-25 02:50:04.666231,7.9,978.7,60.7
2017-04-25 02:51:04.696367,8.2,978.7,62.3
2017-04-25 02:52:04.719139,8.1,978.7,62.0
2017-04-25 02:53:04.768005,7.6,978.7,61.7
2017-04-25 02:54:04.772566,7.6,978.7,62.4
2017-04-25 02:55:04.778047,7.7,978.7,63.3
2017-04-25 02:56:04.838096,8.1,978.7,64.3
2017-04-25 02:57:04.882292,7.7,978.8,63.6
2017-04-25 02:58:04.894013,7.7,978.7,63.2
2017-04-25 02:59:04.915569,7.5,978.8,62.3
2017-04-25 03:00:05.228991,7.3,978.8,62.7
2017-04-25 03:01:04.631596,7.4,978.8,62.5
2017-04-25 03:02:04.645000,6.7,978.9,63.2
2017-04-25 03:03:04.676561,6.7,978.9,64.1
2017-04-25 03:04:04.702698,6.5,978.9,64.0
2017-04-25 03:05:04.759570,6.8,978.9,65.4
2017-04-25 03:06:04.758031,7.6,978.8,68.4
2017-04-25 03:07:04.765447,9.6,978.7,69.6
2017-04-25 03:08:04.802916,11.7,978.6,68.6
2017-04-25 03:09:04.848668,20.2,978.4,52.3
2017-04-25 03:10:04.861597,23.0,978.4,38.8
2017-04-25 03:11:04.862692,20.8,978.5,38.7
2017-04-25 03:12:04.859892,17.5,978.4,41.6
2017-04-25 03:13:04.897860,15.4,978.5,44.0
2017-04-25 03:14:04.959873,14.2,978.6,45.9
2017-04-25 03:15:04.997797,13.0,978.7,49.4
2017-04-25 03:16:05.059338,12.5,978.7,50.4
2017-04-25 03:17:05.119942,12.1,978.7,51.9
2017-04-25 03:18:05.175329,11.0,978.8,52.0
2017-04-25 03:19:05.270762,10.5,978.8,54.1
2017-04-25 03:20:05.303722,10.5,978.9,54.6
2017-04-25 03:21:05.294525,10.6,978.9,54.4
2017-04-25 03:22:05.365095,10.7,978.9,55.1
2017-04-25 03:23:05.411398,9.9,979.0,55.1
2017-04-25 03:24:04.490057,9.8,978.9,55.1
2017-04-25 03:25:04.537095,9.4,979.0,55.5
2017-04-25 03:26:04.545346,9.0,979.0,56.2
2017-04-25 03:27:04.539643,8.9,979.0,57.6
2017-04-25 03:28:04.590491,8.3,979.0,57.3
2017-04-25 03:29:04.654022,8.2,979.1,57.9
2017-04-25 03:30:04.696373,7.8,979.1,58.7
2017-04-25 03:31:04.738013,7.2,979.1,59.5
2017-04-25 03:32:04.784873,7.5,979.1,61.3
2017-04-25 03:33:04.790492,7.8,979.0,60.5
2017-04-25 03:34:04.773879,7.5,979.1,61.3
2017-04-25 03:35:04.793698,6.7,979.1,62.6
2017-04-25 03:36:04.779585,6.8,979.1,61.7
2017-04-25 03:37:04.783703,6.7,979.2,61.5
2017-04-25 03:38:04.794669,6.8,979.2,61.8
2017-04-25 03:39:04.814523,6.6,979.1,63.3
2017-04-25 03:40:04.819101,6.7,979.2,62.6
2017-04-25 03:41:04.824677,6.6,979.2,63.6
2017-04-25 03:42:04.835247,6.6,979.2,63.9
2017-04-25 03:43:04.822837,6.5,979.2,63.9
2017-04-25 03:44:04.848598,6.8,979.2,64.0
2017-04-25 03:45:04.856400,7.5,979.1,65.0
2017-04-25 03:46:04.844862,18.1,978.5,53.1
2017-04-25 03:47:04.851398,23.1,978.6,42.2
2017-04-25 03:48:04.861592,28.1,978.4,35.6
2017-04-25 03:49:04.867140,29.0,978.5,29.8
2017-04-25 03:50:04.892544,24.7,978.6,30.0
2017-04-25 03:51:04.930059,20.1,978.9,33.8
2017-04-25 03:52:04.940081,16.7,978.7,39.7
2017-04-25 03:53:04.967628,14.7,978.9,41.6
2017-04-25 03:54:05.002317,13.3,978.9,45.1
2017-04-25 03:55:05.034895,12.3,978.9,47.0
2017-04-25 03:56:05.072308,11.7,979.0,49.3
2017-04-25 03:57:05.117838,11.1,979.0,50.4
2017-04-25 03:58:05.137787,10.2,979.1,52.1
2017-04-25 03:59:05.122909,9.7,979.1,52.8
2017-04-25 04:00:05.340326,9.7,979.1,53.7
2017-04-25 04:01:05.225069,9.2,979.1,53.9
2017-04-25 04:02:05.272051,8.8,979.1,53.6
2017-04-25 04:03:05.310239,8.6,979.2,55.7
2017-04-25 04:04:05.310675,8.8,979.1,57.7
2017-04-25 04:05:05.372390,8.8,979.2,56.6
2017-04-25 04:06:05.389006,8.4,979.2,57.1
2017-04-25 04:07:04.396784,8.4,979.3,57.4
2017-04-25 04:08:04.427098,8.6,979.2,58.2
2017-04-25 04:09:04.437519,9.1,979.2,57.6
2017-04-25 04:10:04.438496,8.6,979.2,57.7
2017-04-25 04:11:04.447579,8.6,979.2,57.1
2017-04-25 04:12:04.505380,8.5,979.2,58.0
2017-04-25 04:13:04.536054,8.3,979.2,59.3
2017-04-25 04:14:04.544043,8.2,979.2,58.6
2017-04-25 04:15:04.583359,8.4,979.2,60.4
2017-04-25 04:16:04.660755,8.3,979.3,58.8
2017-04-25 04:17:04.693843,8.0,979.3,58.8
2017-04-25 04:18:04.691232,7.6,979.4,59.7
2017-04-25 04:19:04.710349,7.2,979.4,60.8
2017-04-25 04:20:04.728770,7.3,979.4,61.2
2017-04-25 04:21:04.756126,7.6,979.3,61.7
2017-04-25 04:22:04.768818,7.6,979.4,61.1
2017-04-25 04:23:04.804337,7.7,979.3,62.5
2017-04-25 04:24:04.783913,8.2,979.3,61.4
2017-04-25 04:25:04.817984,16.2,978.8,53.8
2017-04-25 04:26:04.854113,23.0,978.9,42.2
2017-04-25 04:27:04.844138,29.2,978.6,35.8
2017-04-25 04:28:04.882923,29.0,978.8,30.1
2017-04-25 04:29:04.918521,25.4,978.8,31.4
2017-04-25 04:30:04.968123,21.5,979.1,34.0
2017-04-25 04:31:04.997607,18.9,978.9,36.9
2017-04-25 04:32:05.016550,16.4,979.0,39.1
2017-04-25 04:33:05.035888,15.2,979.1,41.9
2017-04-25 04:34:05.061397,13.9,979.3,45.0
2017-04-25 04:35:05.093105,13.5,979.3,46.5
2017-04-25 04:36:05.164433,13.1,979.3,47.2
2017-04-25 04:37:05.195069,12.3,979.3,47.7
2017-04-25 04:38:05.246251,11.7,979.3,49.9
2017-04-25 04:39:05.284170,11.6,979.4,49.8
2017-04-25 04:40:05.340331,11.3,979.4,51.9
2017-04-25 04:41:05.378074,10.7,979.5,50.6
2017-04-25 04:42:04.441245,9.8,979.5,54.1
2017-04-25 04:43:04.484898,8.9,979.5,54.1
2017-04-25 04:44:04.560019,8.8,979.5,56.1
2017-04-25 04:45:04.556620,8.6,979.6,56.0
2017-04-25 04:46:04.571765,8.7,979.6,56.9
2017-04-25 04:47:04.560442,8.5,979.5,57.0
2017-04-25 04:48:04.582171,8.4,979.6,57.0
2017-04-25 04:49:04.635552,8.2,979.5,59.0
2017-04-25 04:50:04.643838,8.3,979.5,58.7
2017-04-25 04:51:04.672157,8.5,979.5,57.9
2017-04-25 04:52:04.699588,8.6,979.5,58.7
2017-04-25 04:53:04.711526,8.8,979.4,60.8
2017-04-25 04:54:04.762822,8.8,979.5,59.4
2017-04-25 04:55:04.785624,8.8,979.5,58.5
2017-04-25 04:56:04.837788,8.8,979.5,58.2
2017-04-25 04:57:04.848257,8.4,979.5,58.8
2017-04-25 04:58:04.863699,8.2,979.5,59.7
2017-04-25 04:59:04.867958,8.2,979.6,59.0
2017-04-25 05:00:05.172490,8.2,979.6,58.7
2017-04-25 05:01:04.663041,7.8,979.6,58.4
2017-04-25 05:02:04.700779,7.9,979.6,60.7
2017-04-25 05:03:04.743229,8.1,979.5,60.5
2017-04-25 05:04:04.775772,11.6,979.4,57.0
2017-04-25 05:05:04.805231,19.5,979.2,46.4
2017-04-25 05:06:04.819391,26.8,979.0,38.0
2017-04-25 05:07:04.816968,31.9,979.0,34.8
2017-04-25 05:08:04.816757,30.0,979.2,27.2
2017-04-25 05:09:04.862440,24.8,979.2,31.5
2017-04-25 05:10:04.894698,22.0,979.4,33.4
2017-04-25 05:11:04.912061,19.7,979.4,36.0
2017-04-25 05:12:04.937540,17.4,979.4,37.7
2017-04-25 05:13:04.939310,14.7,979.5,40.6
2017-04-25 05:14:04.923819,14.1,979.6,43.4
2017-04-25 05:15:04.951507,13.2,979.6,44.9
2017-04-25 05:16:04.980673,12.7,979.6,46.8
2017-04-25 05:17:05.054421,11.9,979.6,46.4
2017-04-25 05:18:05.086307,11.1,979.7,49.4
2017-04-25 05:19:05.110767,11.0,979.6,49.6
2017-04-25 05:20:05.139999,10.4,979.7,51.6
2017-04-25 05:21:05.140264,10.0,979.7,51.2
2017-04-25 05:22:05.141400,9.7,979.6,53.4
2017-04-25 05:23:05.196443,9.8,979.6,55.0
2017-04-25 05:24:05.210664,9.6,979.6,54.3
2017-04-25 05:25:05.222825,9.5,979.6,54.3
2017-04-25 05:26:05.253497,9.5,979.6,55.2
2017-04-25 05:27:05.236235,9.5,979.6,54.2
2017-04-25 05:28:05.251246,9.5,979.6,54.6
2017-04-25 05:29:05.297549,9.5,979.6,56.3
2017-04-25 05:30:05.297304,9.7,979.6,55.9
2017-04-25 05:31:05.351739,9.4,979.6,55.0
2017-04-25 05:32:05.380986,8.8,979.6,55.1
2017-04-25 05:33:05.452722,8.8,979.5,55.7
2017-04-25 05:34:04.498855,8.4,979.7,57.1
2017-04-25 05:35:04.544421,8.3,979.7,57.1
2017-04-25 05:36:04.597354,8.5,979.7,56.5
2017-04-25 05:37:04.649886,8.4,979.6,57.2
2017-04-25 05:38:04.715316,8.4,979.7,58.3
2017-04-25 05:39:04.764747,8.7,979.7,57.6
2017-04-25 05:40:04.804521,8.7,979.7,58.2
2017-04-25 05:41:04.822811,8.6,979.7,57.4
2017-04-25 05:42:04.832128,8.3,979.7,58.4
2017-04-25 05:43:04.875305,8.0,979.8,58.9
2017-04-25 05:44:04.937846,7.6,979.8,60.6
2017-04-25 05:45:04.945892,7.3,979.8,60.3
2017-04-25 05:46:04.948788,16.0,979.3,52.9
2017-04-25 05:47:04.989385,21.9,979.3,42.5
2017-04-25 05:48:05.020555,28.4,979.0,36.5
2017-04-25 05:49:05.051710,33.0,979.0,33.6
2017-04-25 05:50:05.057096,28.2,979.1,27.1
2017-04-25 05:51:05.052957,23.8,979.2,30.3
